Record ID;SchoolName;Number;Street;City;State;Borough;ZipCode;LastInspection;Permittee;InspectionDate;PTET;Site Type;Level;Code;ViolationDescription;LATITUDE;LONGITUDE;COMMUNITYBOARD;COUNCILDISTRICT;CENSUSTRACT;BIN;BBL;NTA;BOROCODE
40547635;P.S. 206 JOSEPH F LAMB;2203;EAST   22 STREET;Brooklyn;NY;Brooklyn;11229;03/17/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;08/13/2021;2530;FSE (Public School Cafeteria);G;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,06E+13;-7,39E+13;315;48;59401;3201080;3073810201;BK17;3
40543518;P.S. 044 DAVID C. FARRAGUT, KIPP FREEDOM CHARTER MIDDLE SCHOOL;1825;PROSPECT AVENUE;Bronx;NY;Bronx;10457;03/13/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;03/13/2023;2530;FSE (Public School Cafeteria);;;;4,08E+13;-7,39E+13;206;17;36902;2009957;2029490064;BX17;2
40543163;THE NEW AMERICAN ACADEMY AT ROBERTO, I.S. 229 ROLAND PATTERSON;275;HARLEM RIVER PARK BRIDGE;Bronx;NY;Bronx;10453;03/23/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;2/9/2022;2530;FSE (Public School Cafeteria);;;;4,09E+13;-7,39E+13;205;16;5300;2009253;2028820130;BX36;2
40540546;P.S. R373;91;HENDERSON AVENUE;NULL;NY;Staten Island;10301;8/2/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;04/20/2021;2530;FSE (Public School Cafeteria);;;;4,06E+13;-7,41E+13;501;49;8100;5001823;5000730064;SI22;5
50032902;THE RIVER SCHOOL, P094M @ THE RIVER SCHOOL;425;EAST   35 STREET;New York;NY;Manhattan;10016;10/21/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;10/21/2022;2530;FSE (Public School Cafeteria);;;;4,07E+13;-7,40E+13;106;4;8601;1089385;1009670002;MN19;1
40801115;ST. MARK THE EVANGELIST SCHOOL;55;WEST  138 STREET;New York;NY;Manhattan;10037;11/1/2022;ARCHDIOCESE OF NEW YORK;11/1/2022;2533;FSE (Private School Cafeteria - Not-For-Profit);G;10B;"Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.";4,08E+13;-7,39E+13;110;9;21200;1053928;1017360012;MN03;1
40542162;P.S. 159 ISAAC PITKIN;2781;PITKIN AVENUE;Brooklyn;NY;Brooklyn;11208;12/9/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;04/23/2021;2530;FSE (Public School Cafeteria);G;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,07E+13;-7,39E+13;305;42;120000;3094735;3042160001;BK82;3
40541411;P.S. 102 JACQUES CARTIER, P169M @ PS 102M;315;EAST  113 STREET;New York;NY;Manhattan;10029;09/21/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;09/21/2022;2530;FSE (Public School Cafeteria);G;10F;Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,08E+13;-7,39E+13;111;8;18000;1081366;1016840101;MN34;1
40542893;HERBERT H. LEHMAN HIGH SCHOOL;3000;EAST TREMONT AVENUE;Bronx;NY;Bronx;10461;12/2/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;12/2/2022;2530;FSE (Public School Cafeteria);G;10F;Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,08E+13;-7,38E+13;210;13;19400;2074045;2053680001;BX52;2
DM21191507038059598;HARBOR SCIENCE AND ARTS CHARTER SCHOOL;132;EAST  111 STREET;New York;NY;Manhattan;10029;12/8/2022;HARBOR SCIENCE AND ARTS CHARTER;12/8/2022;2533;FSE (Private School Cafeteria - Not-For-Profit);AV;18-ene;Current valid permit, registration or other authorization to operate a Food Service Establishment (FSE) or Non-retail Food Processing Establishment (NRFP) not available.;4,08E+13;-7,39E+12;111;8;17200;1052192;1016380057;MN33;1
40542685;P.S. 091 THE ALBANY AVENUE SCHOOL;532;ALBANY AVENUE;Brooklyn;NY;Brooklyn;11203;12/12/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;03/31/2022;2530;FSE (Public School Cafeteria);;;;4,07E+13;-7,39E+13;309;41;80600;3106599;3047940026;BK60;3
41313110;P.S./I.S. 210 - TWENTY-FIRST CENTURY ACADEMY FOR COMMUNITY LEADERSHIP;503;WEST  152 STREET;New York;NY;Manhattan;10031;01/31/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;7/11/2022;2530;FSE (Public School Cafeteria);;;;4,08E+13;-7,39E+13;109;7;23700;1087824;1020840129;MN04;1
40542464;J.H.S. 293 BROOKLYN;284;BALTIC STREET;Brooklyn;NY;Brooklyn;11201;01/18/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;01/18/2023;2530;FSE (Public School Cafeteria);G;10B;"Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.";4,07E+13;-7,40E+13;306;33;6900;3006401;3004020001;BK38;3
50018873;PS/IS 78Q, THE RIVERVIEW SCHOOL @ Q312;46-08;5 STREET;Long Island City;NY;Queens;11101;01/31/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;01/31/2023;2530;FSE (Public School Cafeteria);G;10F;Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,07E+13;-7,40E+13;402;26;100;4542629;4000210030;QN31;4
50082354;GROWING UP GREEN CHARTER SCHOOL II;8435;152ND ST;JAMAICA;NY;Queens;11432;12/6/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;12/6/2022;2531;FSE (Private School Cafeteria);;;;4,07E+13;-7,38E+12;408;24;23000;4208741;4097490036;QN35;4
40542783;FRANKLIN DELANO ROOSEVELT HIGH SCHOOL, FRANKLIN DELANO ROOSEVELT YABC;5800;20 AVENUE;Brooklyn;NY;Brooklyn;11204;12/14/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;3/2/2022;2530;FSE (Public School Cafeteria);C;02G;Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.;4,06E+13;-7,40E+13;312;44;46800;3131537;3055060006;BK88;3
40734027;YESHIVA SHAAREI YOSHER;4102;16 AVENUE;Brooklyn;NY;Brooklyn;11204;12/9/2022;YESHIVA SHAAREI YOSHER;6/8/2021;2533;FSE (Private School Cafeteria - Not-For-Profit);G;10B;"Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.";4,06E+13;-7,40E+13;312;39;23000;3125720;3053630042;BK88;3
40540813;WAVE PREPARATORY ELEMENTARY SCHOOL;535;BRIAR PLACE;Far Rockaway;NY;Queens;11691;12/22/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;11/28/2022;2530;FSE (Public School Cafeteria);G;08A;Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.;4,06E+13;-7,38E+13;414;31;99801;4301194;4157720031;QN15;4
50059198;YESHUOS MOSHE OF WILLIAMSBURG;77;WALLABOUT STREET;Brooklyn;NY;Brooklyn;11249;03/14/2023;CONG YESHUOS MOSHE OF WILLIAMSBURG;03/14/2023;2533;FSE (Private School Cafeteria - Not-For-Profit);G;10F;Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,07E+13;-7,40E+13;301;33;53700;3393823;3022307507;BK72;3
50052458;MEVAKSHAI HASHEM;550;OCEAN PARKWAY;Brooklyn;NY;Brooklyn;11218;02/16/2023;MEVAKSHAI HASHEM;5/2/2022;2533;FSE (Private School Cafeteria - Not-For-Profit);AV;18A;Current valid permit, registration or other authorization to operate establishment not available.;4,06E+13;-7,40E+13;312;39;48400;3127188;3053990032;BK41;3
40542054;GED PLUS @ SCHERMERHORN STREET, LYFE PROGRAM @ GED PLUS (DOWNTOWN BROOKLYN ACCESS GED);69;SCHERMERHORN STREET;Brooklyn;NY;Brooklyn;11201;11/21/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;11/21/2022;2530;FSE (Public School Cafeteria);G;10F;Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,07E+13;-7,40E+12;302;33;900;3002643;3002690014;BK09;3
50015946;NAPLES STREET ELEMENTARY SCHOOL;1055;TARGEE STREET;NULL;NY;Staten Island;10304;12/7/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;3/2/2021;2530;FSE (Public School Cafeteria);;;;4,06E+13;-7,41E+13;502;50;5000;5046419;5031710001;SI14;5
41375376;AL-NOOR SCHOOL;675;4 AVENUE;Brooklyn;NY;Brooklyn;11232;12/7/2022;BROOKLYN CULTURAL CENTER OF NEW YORK INC.;5/9/2022;2533;FSE (Private School Cafeteria - Not-For-Profit);G;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,07E+13;-7,40E+13;307;38;14500;3336817;3006400001;BK32;3
40542162;P.S. 159 ISAAC PITKIN;2781;PITKIN AVENUE;Brooklyn;NY;Brooklyn;11208;12/9/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;3/8/2022;2530;FSE (Public School Cafeteria);G;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,07E+13;-7,39E+13;305;42;120000;3094735;3042160001;BK82;3
40541278;P.S. 036 SAINT ALBANS SCHOOL;18701;FOCH BOULEVARD;SAINT ALBANS;NY;Queens;11412;11/14/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;2/7/2022;2530;FSE (Public School Cafeteria);G;10H;Proper sanitization not provided for utensil ware washing operation.;4,07E+12;-7,38E+12;412;27;36600;4268900;4124390032;QN08;4
40540237;SOUTH RICHMOND HS (Bldg 24) PS/IS 25;6581;HYLAN BOULEVARD;NULL;NY;Staten Island;10309;12/7/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;01/18/2022;2530;FSE (Public School Cafeteria);;;;4,05E+13;-7,42E+13;503;51;19800;5123970;5076640001;SI01;5
40541363;P.S. 056 HARRY EICHLER;8610;114 STREET;RICHMOND HILL;NY;Queens;11418;2/9/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;1/6/2022;2530;FSE (Public School Cafeteria);C;04L;Evidence of mice or live mice present in facility's food and/or non-food areas.;4,07E+13;-7,38E+13;409;32;13000;4192689;4092260057;QN54;4
40541735;J.H.S. 167 ROBERT F. WAGNER;220;EAST   76 STREET;New York;NY;Manhattan;10021;09/19/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;09/19/2022;2530;FSE (Public School Cafeteria);G;10F;Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,08E+13;-7,40E+13;108;4;13400;1044058;1014300005;MN31;1
40867718;RUDOLF STEINER SCHOOL;15;EAST   79 STREET;NULL;NY;Manhattan;10075;01/27/2023;RUDOLF STEINER SCHOOL;01/27/2023;2533;FSE (Private School Cafeteria - Not-For-Profit);G;10F;Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,08E+13;-7,40E+13;108;4;14200;1046429;1014910008;MN40;1
41247191;BNOS MALKA ACADEMY;7102;113 STREET;FOREST HILLS;NY;Queens;11375;1/5/2023;MALKA ACADEMY BNOS;08/16/2021;2533;FSE (Private School Cafeteria - Not-For-Profit);AV;18A;Current valid permit, registration or other authorization to operate establishment not available.;4,07E+13;-7,38E+13;406;29;75702;4437364;4022460041;QN17;4
50033240;YESHIVAS NOVOMINSK;1690;60 STREET;Brooklyn;NY;Brooklyn;11204;02/24/2023;YESHIVAS NOVOMINSK;05/20/2022;2533;FSE (Private School Cafeteria - Not-For-Profit);C;06C;Food not protected from potential source of contamination during storage, preparation, transportation, display or service.;4,06E+13;-7,40E+13;312;44;24200;3328510;3055170039;BK88;3
41555720;THE ACADEMY OF TALENTED SCHOLARS, P.S. 370, BROOKLYN SCHOOL OF INQUIRY;50;AVENUE P;Brooklyn;NY;Brooklyn;11204;3/9/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;3/9/2023;2530;FSE (Public School Cafeteria);;;;4,06E+13;-7,40E+13;311;44;42800;3396829;3066180001;BK29;3
50106104;MONSIGNOR FARELL HIGH SCHOOL;2900;AMBOY ROAD;NULL;NY;Staten Island;10306;3/7/2023;CANLON'S RESTAURANT INC;5/5/2022;2529;FSE (Private School Cafeteria - For Profit);C;06C;Food not protected from potential source of contamination during storage, preparation, transportation, display or service.;4,06E+13;-7,41E+13;503;50;13201;5107624;5042570001;SI25;5
40542951;P.S. 039 HENRY BRISTOW;417;6 AVENUE;Brooklyn;NY;Brooklyn;11215;10/17/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;2/10/2021;2530;FSE (Public School Cafeteria);;;;4,07E+13;-7,40E+13;306;39;15300;3021932;3010000001;BK37;3
40542556;P.S. 345 PATROLMAN ROBERT BOLDEN;111;BERRIMAN STREET;Brooklyn;NY;Brooklyn;11208;1/9/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;3/8/2022;2530;FSE (Public School Cafeteria);;;;4,07E+13;-7,39E+13;305;37;119200;3088734;3039900001;BK82;3
41375376;AL-NOOR SCHOOL;675;4 AVENUE;Brooklyn;NY;Brooklyn;11232;12/7/2022;BROOKLYN CULTURAL CENTER OF NEW YORK INC.;05/27/2021;2533;FSE (Private School Cafeteria - Not-For-Profit);G;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,07E+13;-7,40E+13;307;38;14500;3336817;3006400001;BK32;3
40542078;P.S. 203 THE SCHOOL FOR FUTURE LEADERS, P.S. K771;5101;AVENUE M;Brooklyn;NY;Brooklyn;11234;09/21/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;1/6/2021;2530;FSE (Public School Cafeteria);G;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,06E+13;-7,39E+13;318;46;68000;3218626;3078490001;BK58;3
40542539;CHRISTOPHER AVENUE COMMUNITY SCHOOL, LEADERSHIP PREP OCEAN HILL MIDDLE CS, LEADERSHIP PREPARATORY OC;51;CHRISTOPHER AVENUE;Brooklyn;NY;Brooklyn;11212;11/7/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;3/3/2021;2530;FSE (Public School Cafeteria);AV;22C;Bulb not shielded or shatterproof, in areas where there is extreme heat, temperature changes, or where accidental contact may occur.;4,07E+13;-7,39E+12;316;37;90800;3083608;3036930001;BK81;3
40540416;P.S. 8 SHIRLEE SOLOMON;100;LINDENWOOD ROAD;NULL;NY;Staten Island;10308;01/17/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;5/4/2022;2530;FSE (Public School Cafeteria);;;;4,05E+13;-7,42E+13;503;51;15601;5066295;5052210001;SI54;5
50015629;P.S. 133 WILLIAM A. BUTLER, P369K @ PS 133;610;BALTIC STREET;Brooklyn;NY;Brooklyn;11217;3/6/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;3/9/2021;2530;FSE (Public School Cafeteria);;;;4,07E+13;-7,40E+12;306;39;12901;3413716;3009400111;BK37;3
40542836;P.S. 124 SILAS B. DUTCHER;515;4 AVENUE;Brooklyn;NY;Brooklyn;11215;10/4/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;07/29/2021;2530;FSE (Public School Cafeteria);C;04A;Food Protection Certificate not held by supervisor of food operations.;4,07E+13;-7,40E+13;306;39;14100;3023391;3010340001;BK37;3
40542931;P.S. 021 CRISPUS ATTUCKS, P140K @ PS 77K ANNEX;180;CHAUNCEY STREET;Brooklyn;NY;Brooklyn;11233;10/14/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;10/6/2022;2530;FSE (Public School Cafeteria);G;08A;Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.;4,07E+13;-7,39E+13;303;36;38100;3047914;3016920017;BK61;3
40742290;YESHIVA TORAH VODAATH SCHOOL;425;EAST    9 STREET;Brooklyn;NY;Brooklyn;11218;1/10/2023;YESHIVA TORAH VODAATH;02/16/2022;2533;FSE (Private School Cafeteria - Not-For-Profit);G;10B;"Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.";4,06E+13;-7,40E+12;312;40;49200;3126938;3053930079;BK41;3
40541410;P.S. Q004, P.S. 070 QUEENS;3045;42 STREET;ASTORIA;NY;Queens;11103;10/28/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;2/8/2022;2530;FSE (Public School Cafeteria);;;;4,08E+13;-7,39E+13;401;22;14900;4442503;4006960014;QN70;4
40751205;BNEI SHIMON YISROEL OF SOPRON;18;WARSOFF PLACE;Brooklyn;NY;Brooklyn;11205;11/15/2022;BNEI SHIMON YISROEL OF SOPRON;11/15/2022;2533;FSE (Private School Cafeteria - Not-For-Profit);G;10H;Single service article not provided.  Single service article reused or not protected from contamination when transported, stored, dispensed.  Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.;4,07E+13;-7,40E+13;303;33;123700;3329613;3017177501;BK75;3
40541152;HILLCREST HIGH SCHOOL, LYFE [BABIES];16005;HIGHLAND AVENUE;JAMAICA;NY;Queens;11432;3/1/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;07/23/2021;2530;FSE (Public School Cafeteria);C;04M;Live roaches present in facility's food and/or non-food areas.;4,07E+13;-7,38E+13;408;24;44800;4448767;4097740001;QN35;4
40542792;EDWARD R. MURROW HIGH SCHOOL, PATHWAYS TO GRADUATION @ EDWARD R. MURROW HIGH SCHOOL, P.S. K811 CONNI;1600;AVENUE L;Brooklyn;NY;Brooklyn;11230;12/8/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;12/8/2022;2530;FSE (Public School Cafeteria);C;04L;Evidence of mice or live mice in establishment's food or non-food areas.;4,06E+13;-7,40E+13;314;44;76800;3180673;3067340109;BK43;3
40545912;COMMUNITY SCHOOL FOR SOCIAL JUSTICE, HEALTH OPPORTUNITIES HIGH SCHOOL;350;GERARD AVENUE;Bronx;NY;Bronx;10451;01/17/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;7/5/2022;2530;FSE (Public School Cafeteria);;;;4,08E+13;-7,39E+13;201;8;6300;2001027;2023440096;BX63;2
50033240;YESHIVAS NOVOMINSK;1690;60 STREET;Brooklyn;NY;Brooklyn;11204;02/24/2023;YESHIVAS NOVOMINSK;05/20/2022;2533;FSE (Private School Cafeteria - Not-For-Profit);C;04A;Food Protection Certificate not held by supervisor of food operations.;4,06E+13;-7,40E+13;312;44;24200;3328510;3055170039;BK88;3
40734758;YESHIVA KEHILATH YAKOV;206;WILSON STREET;Brooklyn;NY;Brooklyn;11211;01/13/2023;YESHIVA KEHILATH YAKOV INC;06/15/2022;2533;FSE (Private School Cafeteria - Not-For-Profit);G;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,07E+13;-7,40E+12;301;33;53500;3059981;3021830021;BK72;3
40541526;P.S. 81Q JEAN PAUL RICHTER ANNEX;511;SENECA AVENUE;Ridgewood;NY;Queens;11385;12/14/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;4/7/2022;2530;FSE (Public School Cafeteria);C;04J;Appropriately scaled metal stem-type thermometer or thermocouple not provided or used to evaluate temperatures of potentially hazardous foods during cooking, cooling, reheating and holding.;4,07E+12;-7,39E+13;405;34;54500;4081987;4034340001;QN20;4
40801876;OUR LADY QUEEN OF MARTYRS SCHOOL;71;ARDEN STREET;New York;NY;Manhattan;10040;03/15/2023;ARCHDIOCESE OF NEW YORK;03/15/2023;2533;FSE (Private School Cafeteria - Not-For-Profit);G;08A;Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.;4,09E+13;-7,39E+12;112;10;28700;1064245;1021750136;MN35;1
41171740;UNITED TALMUDICAL ACADEMY;590;BEDFORD AVENUE;Brooklyn;NY;Brooklyn;11249;03/22/2023;TALMUDICAL ACAD UNITED;5/12/2022;2533;FSE (Private School Cafeteria - Not-For-Profit);;;;4,07E+13;-7,40E+13;301;33;53900;3060113;3021920050;BK72;3
40542935;P.S. 023 CARTER G. WOODSON, BROOKLYN CHARTER SCHOOL;545;WILLOUGHBY AVENUE;Brooklyn;NY;Brooklyn;11206;2/8/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;2/8/2023;2530;FSE (Public School Cafeteria);;;;4,07E+13;-7,39E+13;303;36;25901;3048818;3017590013;BK75;3
40734041;RABBI SOL KLUGER SCHOOL;1876;50 STREET;Brooklyn;NY;Brooklyn;11204;01/24/2023;YESHIVA CH'SAN SOFER INC;4/12/2022;2533;FSE (Private School Cafeteria - Not-For-Profit);G;09C;Food contact surface not properly maintained.;4,06E+13;-7,40E+13;312;44;47400;3129481;3054610036;BK88;3
40806148;ST. IGNATIUS LOYOLA;48;EAST   84 STREET;New York;NY;Manhattan;10028;10/19/2022;CULINART, INC;2/3/2022;2529;FSE (Private School Cafeteria - For Profit);G;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,08E+13;-7,40E+12;108;4;14200;1046786;1014950033;MN40;1
40541443;P.S. 076 WILLIAM HALLET, P277Q @ Q076;3636;10 STREET;ASTORIA;NY;Queens;11106;2/9/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;07/28/2022;2530;FSE (Public School Cafeteria);C;04L;Evidence of mice or live mice in establishment's food or non-food areas.;4,08E+13;-7,39E+13;401;26;3900;4004331;4003540001;QN68;4
50104838;LEARNING TREE SCHOOL( Entrance on Barnes Avenue);801;BARTHOLDI STREET;Bronx;NY;Bronx;10467;8/11/2022;LEARNING TREE CULTURAL CENTER INC;1/11/2021;2533;FSE (Private School Cafeteria - Not-For-Profit);;;;4,09E+13;-7,39E+13;212;12;37200;2057044;2046330011;BX44;2
40867954;RIVERDALE COUNTRY SCHOOL;5250;FIELDSTON ROAD;Bronx;NY;Bronx;10471;02/17/2023;RIVERDALE COUNTRY SCHOOL;02/17/2023;2533;FSE (Private School Cafeteria - Not-For-Profit);G;08C;Pesticide not properly labeled or used by unlicensed individual.  Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.;4,09E+13;-7,39E+13;208;11;35100;2100872;2058363127;BX22;2
40541443;P.S. 076 WILLIAM HALLET, P277Q @ Q076;3636;10 STREET;ASTORIA;NY;Queens;11106;2/9/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;03/29/2022;2530;FSE (Public School Cafeteria);C;04L;Evidence of mice or live mice present in facility's food and/or non-food areas.;4,08E+13;-7,39E+13;401;26;3900;4004331;4003540001;QN68;4
40542113;P.S. 373 - BROOKLYN TRANSITION CENTER, GOTHAM PROFESSIONAL ARTS ACADEMY;561;GRAND AVENUE;Brooklyn;NY;Brooklyn;11238;2/9/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;8/12/2022;2530;FSE (Public School Cafeteria);G;10B;"Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.";4,07E+13;-7,40E+13;308;35;30500;3027982;3011410005;BK61;3
40540722;P.S. 148 QUEENS;8902;32 AVENUE;EAST ELMHURST;NY;Queens;11369;12/16/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;12/16/2022;2530;FSE (Public School Cafeteria);G;08A;Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.;4,08E+13;-7,39E+13;403;25;33900;4034841;4014190001;QN28;4
40735945;YESHIVA TIFERES BUNIM;5202;13 AVENUE;Brooklyn;NY;Brooklyn;11219;11/29/2022;TIFERES BUNIM YESHIVA;02/16/2022;2533;FSE (Private School Cafeteria - Not-For-Profit);G;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,06E+13;-7,40E+13;312;44;21800;3138706;3056620059;BK88;3
50123465;CENTRAL BROOKLYN ASCEND CHARTER SCHOOL;465;EAST   29 STREET;Brooklyn;NY;Brooklyn;11210;02/14/2023;NYC DOE;02/14/2023;2531;FSE (Private School Cafeteria);G;08C;Pesticide not properly labeled or used by unlicensed individual.  Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.;4,06E+12;-7,39E+13;317;45;82800;3328294;3052160069;BK95;3
40541668;P.S. 115 GLEN OAKS;8051;261 STREET;GLEN OAKS;NY;Queens;11004;2/10/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;12/7/2020;2530;FSE (Public School Cafeteria);AV;18B;Document issued by the Board of Health, Commissioner or Department unlawfully reproduced or altered.;4,07E+13;-7,37E+13;413;23;157902;4178127;4087170001;QN44;4
40542912;J.H.S. 014 SHELL BANK, P771K AT K014, P.S. K811 CONNIE LEKAS SCHOOL;2424;BATCHELDER STREET;Brooklyn;NY;Brooklyn;11235;03/21/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;11/13/2020;2530;FSE (Public School Cafeteria);G;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,06E+13;-7,39E+13;315;48;59600;3203617;3074240001;BK17;3
40936002;UNITED TALMUDICAL ACADEMY;960;49 STREET;Brooklyn;NY;Brooklyn;11219;03/20/2023;U.T.A. MESIFTA VAYOEL MOSHE;02/14/2023;2533;FSE (Private School Cafeteria - Not-For-Profit);G;10F;Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,06E+12;-7,40E+13;312;38;11400;3137573;3056380031;BK88;3
41420476;ASSOCIATED BETH RIVKAH SCHOOLS;470;LEFFERTS AVENUE;Brooklyn;NY;Brooklyn;11225;01/24/2023;BETH RIVKAH SCH ASSOCIATED;06/22/2021;2533;FSE (Private School Cafeteria - Not-For-Profit);C;06D;Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.;4,07E+13;-7,39E+13;309;40;80600;3035454;3013310019;BK60;3
